Range,Attenuator 1,Attenuator 2,Power
-50,53.0,2.25,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-50,53.1,0.0,"[6.184434582271276e-10, 6.136206975096891e-10, 6.157437325570646e-10, 6.173052918886834e-10, 6.137620051647946e-10, 6.161692202002785e-10, 6.150352393069763e-10, 6.150352393069763e-10, 6.147520703193116e-10, 6.154602373713162e-10, 6.13903345360935e-10, 6.13903345360935e-10, 6.130557921498202e-10, 6.153185387288104e-10, 6.116458029546624e-10, 6.127735345213944e-10, 6.151768727098677e-10, 6.183010727517132e-10, 6.153185387288104e-10, 6.188708114190297e-10, 6.165950018614822e-10, 6.164530419598774e-10, 6.150352393069763e-10, 6.157437325570646e-10, 6.160273583272377e-10]"
-50,53.1,2.75,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-50,53.1,2.25,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-50,53.2,0.0,"[6.039486293763806e-10, 6.024208575746254e-10, 6.02282161014634e-10, 6.018662628995743e-10, 6.028371389224644e-10, 6.008969504834852e-10, 6.020048636844596e-10, 6.053408747539136e-10, 5.982738215608619e-10, 6.032537079266128e-10, 6.024208575746254e-10, 5.99376898326639e-10, 6.043659664361794e-10, 5.99376898326639e-10, 6.024208575746254e-10, 6.017276940250239e-10, 6.029759632855548e-10, 5.988251059509572e-10, 6.031148196178178e-10, 6.006202909194723e-10, 6.02282161014634e-10, 6.017276940250239e-10, 6.007586047756742e-10, 6.046443513447587e-10, 5.984115950603198e-10]"
-50,53.2,2.75,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-50,53.2,2.25,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-50,53.3,0.0,"[5.930618664007188e-10, 5.891148903295413e-10, 5.927888141955781e-10, 5.90744925867226e-10, 5.884370370258762e-10, 5.895219770654917e-10, 5.896577351462566e-10, 5.868133696187734e-10, 5.853289438325578e-10, 5.843862649556606e-10, 5.881661141430384e-10, 5.883015599888819e-10, 5.862731433534495e-10, 5.887080847020434e-10, 5.910170366102443e-10, 5.889792572290254e-10, 5.90608917480365e-10, 5.884370370258762e-10, 5.893862502405816e-10, 5.895219770654917e-10, 5.858683000573758e-10, 5.895219770654917e-10, 5.884370370258762e-10, 5.888436553555896e-10, 5.891148903295413e-10]"
-50,53.3,2.75,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-50,53.3,2.25,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-50,53.4,0.0,"[5.746454865976735e-10, 5.746454865976735e-10, 5.75042574770639e-10, 5.775638463945328e-10, 5.75042574770639e-10, 5.738521326746189e-10, 5.710840095300161e-10, 5.788952685656601e-10, 5.765009137698544e-10, 5.734558665459642e-10, 5.733238386538407e-10, 5.771650171902319e-10, 5.721369546523267e-10, 5.78362331783471e-10, 5.747778188455214e-10, 5.80229759981874e-10, 5.774308727139853e-10, 5.774308727139853e-10, 5.746454865976735e-10, 5.75837574486839e-10, 5.762354864094255e-10, 5.757049982493273e-10, 5.755724525351094e-10, 5.786287388179528e-10, 5.753074526484432e-10]"
-50,53.4,2.75,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-50,53.4,2.25,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-50,53.5,0.0,"[5.66108922633216e-10, 5.604024173641845e-10, 5.642869413451038e-10, 5.593710681616964e-10, 5.613064076752015e-10, 5.593710681616964e-10, 5.611771769773152e-10, 5.641570244329841e-10, 5.648069082416762e-10, 5.629891173942441e-10, 5.610479760324712e-10, 5.64676871616537e-10, 5.638972803349494e-10, 5.593710681616964e-10, 5.616942783556388e-10, 5.653273542660712e-10, 5.615649583575092e-10, 5.635078884001389e-10, 5.631187653548671e-10, 5.627299110134534e-10, 5.628594992827296e-10, 5.605314696465372e-10, 5.629891173942441e-10, 5.6078966337451e-10, 5.622118562213315e-10]"
-50,53.5,2.75,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-50,53.5,2.25,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-50,53.6,0.0,"[5.49794005063592e-10, 5.491613955526368e-10, 5.505540984847946e-10, 5.530953407403111e-10, 5.495408738576248e-10, 5.550089671836453e-10, 5.51315242739589e-10, 5.510614111390659e-10, 5.487821792914581e-10, 5.465123745198716e-10, 5.491613955526368e-10, 5.46890022313794e-10, 5.505540984847946e-10, 5.496674248892049e-10, 5.515691912608029e-10, 5.489085556070454e-10, 5.486558320717441e-10, 5.516962093834984e-10, 5.505540984847946e-10, 5.527134079444346e-10, 5.524589326132767e-10, 5.515691912608029e-10, 5.480245321768498e-10, 5.504273433125766e-10, 5.49794005063592e-10]"
-50,53.6,2.75,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-50,53.6,2.25,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-50,53.7,0.0,"[5.385177219975273e-10, 5.402564990999312e-10, 5.367845410255123e-10, 5.380219571891127e-10, 5.350569381731368e-10, 5.356732999763018e-10, 5.353033977441432e-10, 5.398834319992123e-10, 5.378980873168737e-10, 5.380219571891127e-10, 5.382697825162882e-10, 5.403809120790769e-10, 5.386417345623528e-10, 5.361669005949894e-10, 5.381458555867279e-10, 5.378980873168737e-10, 5.388898453732865e-10, 5.393864099044907e-10, 5.397591335559013e-10, 5.366609560460727e-10, 5.33457714525135e-10, 5.366609560460727e-10, 5.376504331222544e-10, 5.398834319992123e-10, 5.382697825162882e-10]"
-50,53.7,2.75,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-50,53.7,2.25,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-50,53.8,0.0,"[5.255330096269211e-10, 5.239622519059372e-10, 5.237210139231933e-10, 5.284452517751803e-10, 5.250491986747626e-10, 5.282019497699975e-10, 5.262595620803187e-10, 5.278372067815769e-10, 5.272298614228221e-10, 5.239622519059372e-10, 5.240829125640295e-10, 5.269871189967232e-10, 5.243243172456373e-10, 5.214347854144579e-10, 5.254120151100791e-10, 5.222759166787714e-10, 5.243243172456373e-10, 5.255330096269211e-10, 5.269871189967232e-10, 5.251701096404131e-10, 5.271084762363955e-10, 5.284452517751803e-10, 5.25291048450048e-10, 5.231184047796897e-10, 5.273512745624391e-10]"
-50,53.8,2.75,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-50,53.8,2.25,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-50,53.9,0.0,"[5.127433068882595e-10, 5.096828259054277e-10, 5.136886854227248e-10, 5.142804319487919e-10, 5.128613839913648e-10, 5.143988630287727e-10, 5.160597646630203e-10, 5.149914276478671e-10, 5.126252569702831e-10, 5.110930790373907e-10, 5.151100224595073e-10, 5.152286445817562e-10, 5.121533290244996e-10, 5.160597646630203e-10, 5.103874653873114e-10, 5.119175279997109e-10, 5.10740150357195e-10, 5.173685200730608e-10, 5.127433068882595e-10, 5.122712702645391e-10, 5.176068319505682e-10, 5.109754090546759e-10, 5.149914276478671e-10, 5.141620281354357e-10, 5.128613839913648e-10]"
-50,53.9,2.75,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-50,53.9,2.25,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-50,54.0,0.0,"[5.04545108382738e-10, 5.003800659252664e-10, 5.03152922989319e-10, 5.025739801095915e-10, 5.011872336272725e-10, 5.030370810846251e-10, 4.986547955557967e-10, 4.996892426305948e-10, 5.030370810846251e-10, 5.014180920308948e-10, 5.001496854402783e-10, 4.980810283567247e-10, 5.002648624210052e-10, 5.036165574360845e-10, 5.03152922989319e-10, 5.017645790367086e-10, 5.003800659252664e-10, 5.010718442871763e-10, 5.009564815133981e-10, 5.029212658504458e-10, 5.014180920308948e-10, 4.984252094042593e-10, 4.991142851656183e-10, 5.050100256703173e-10, 5.001496854402783e-10]"
-50,54.0,2.75,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-50,54.0,2.25,"[4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10, 4.734782131851525e-10]"
-60,48.7,0.0,"[9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10]"
-60,48.7,2.75,"[8.916614688795417e-10, 8.9084059640082e-10, 8.9022543801021e-10, 8.918668051594709e-10, 8.935111986052203e-10, 8.914561798745936e-10, 8.937169608501977e-10, 8.94952529765288e-10, 8.91250938133746e-10, 8.916614688795417e-10, 8.966026125642993e-10, 8.947464830528058e-10, 9.009485693796427e-10, 8.947464830528058e-10, 8.994975815300347e-10, 8.945404837788688e-10, 8.968090867156047e-10, 8.974287945007491e-10, 8.976354589093789e-10, 8.976354589093789e-10, 8.972221776728798e-10, 9.005337627506489e-10, 9.005337627506489e-10, 9.005337627506489e-10, 8.968090867156047e-10]"
-60,48.7,2.25,"[9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10]"
-60,48.8,0.0,"[9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10]"
-60,48.8,2.75,"[8.623826291517656e-10, 8.629785477669702e-10, 8.643706264262061e-10, 8.647687754802225e-10, 8.679605772923765e-10, 8.68360379960594e-10, 8.723685493605592e-10, 8.689604292863019e-10, 8.713647758812181e-10, 8.729713683881113e-10, 8.707630662652318e-10, 8.693606925094173e-10, 8.717661466018501e-10, 8.757900363063686e-10, 8.721677022030952e-10, 8.74580923075201e-10, 8.74379566558508e-10, 8.725694427701169e-10, 8.753868129426662e-10, 8.739769925905882e-10, 8.790225168308843e-10, 8.733734791423208e-10, 8.74379566558508e-10, 8.761934454040558e-10, 8.751852708843355e-10]"
-60,48.8,2.25,"[9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.79489985408698e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10]"
-60,48.9,0.0,"[9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10]"
-60,48.9,2.75,"[8.482033824524036e-10, 8.419765576091763e-10, 8.433347577642758e-10, 8.437232172118292e-10, 8.466423722659119e-10, 8.483987109859965e-10, 8.493760285796916e-10, 8.489849665156209e-10, 8.464474480977e-10, 8.54082847418544e-10, 8.54082847418544e-10, 8.529037030705652e-10, 8.50942078987996e-10, 8.525110168263653e-10, 8.550667128846841e-10, 8.552636219404668e-10, 8.513340425432294e-10, 8.558546212208228e-10, 8.552636219404668e-10, 8.556575760980927e-10, 8.562488476063551e-10, 8.594092029532823e-10, 8.566432555816562e-10, 8.566432555816562e-10, 8.568405276916068e-10]"
-60,48.9,2.25,"[9.647171518961675e-10, 9.62941712971556e-10, 9.609482495282758e-10, 9.598425535829085e-10, 9.616122783836638e-10, 9.636071193384273e-10, 9.60063590945348e-10, 9.61390884463815e-10, 9.618337232872182e-10, 9.63385266142352e-10, 9.622767660923994e-10, 9.616122783836638e-10, 9.627200129733206e-10, 9.609482495282758e-10, 9.664958643142135e-10, 9.611695415159314e-10, 9.620552191862148e-10, 9.640509790107468e-10, 9.642729855105239e-10, 9.622767660923994e-10, 9.62941712971556e-10, 9.664958643142135e-10, 9.62941712971556e-10, 9.63385266142352e-10, 9.671637266500187e-10]"
-60,49.0,0.0,"[9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10]"
-60,49.0,2.75,"[8.264184417157945e-10, 8.269895085679309e-10, 8.267991091178702e-10, 8.269895085679309e-10, 8.327219259852402e-10, 8.271799518641346e-10, 8.277515449305729e-10, 8.275609700353532e-10, 8.308067187019148e-10, 8.31380817915623e-10, 8.288959162731059e-10, 8.367582442814503e-10, 8.34449387082843e-10, 8.331054969176099e-10, 8.338731689085957e-10, 8.331054969176099e-10, 8.329136893713084e-10, 8.375292821268827e-10, 8.321469006867926e-10, 8.346415482773241e-10, 8.365655957558108e-10, 8.359879162611806e-10, 8.396533015798749e-10, 8.363729915840253e-10, 8.40620544850771e-10]"
-60,49.0,2.25,"[9.414559401947246e-10, 9.392906516184e-10, 9.412391869089667e-10, 9.390743968513636e-10, 9.4514839244073e-10, 9.4102248352675e-10, 9.425404555789753e-10, 9.421064995881911e-10, 9.392906516184e-10, 9.382098755562868e-10, 9.423234526030675e-10, 9.401561688035704e-10, 9.442782793644775e-10, 9.395069561856678e-10, 9.414559401947246e-10, 9.421064995881911e-10, 9.405892264269936e-10, 9.449307890342978e-10, 9.399397147667818e-10, 9.423234526030675e-10, 9.438435232605138e-10, 9.416727433955174e-10, 9.416727433955174e-10, 9.462371613657929e-10, 9.442782793644775e-10]"
-60,49.1,0.0,"[9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10]"
